G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,Lat, Lon,Triggered By,? Odo hm,? Eng min
LA,15 secs,2020-03-09 3:41.08pm,2020-03-09 3:41.23pm,0,960 N Greenfield Pkwy Garner NC 27529,+,+,-,-,-,-,-,3,0,14,0.6,-61,0,0,2534,Serial,35.6985934,-78.5685157,,0,2
LA,16 secs,2020-03-09 3:39.07pm,2020-03-09 3:39.23pm,0,960 N Greenfield Pkwy Garner NC 27529,+,+,-,-,-,-,-,3,0,15,0.6,-61,0,0,2533,Serial,35.6986095,-78.5685009,,0,2
LA,15 secs,2020-03-09 3:37.08pm,2020-03-09 3:37.23pm,0,850 N Greenfield Pkwy Garner NC 27529,+,+,-,-,-,-,-,3,0,16,0.6,-79,0,0,2532,Serial,35.698568,-78.568344,,0,0
LA,15 secs,2020-03-09 3:37.08pm,2020-03-09 3:37.23pm,0,850 N Greenfield Pkwy Garner NC 27529,+,+,-,-,-,-,-,3,37,15,0.6,-79,0,0,2531,Serial,35.698568,-78.568344,Ignition On,0,0
TX,14 secs,2020-03-09 2:32.16pm,2020-03-09 2:32.30pm,0,850 N Greenfield Pkwy Garner NC 27529,-,-,-,-,-,-,-,3,0,14,0.6,-69,0,0,2530,Serial,35.698572,-78.5683722,,0,0
TX,14 secs,2020-03-09 2:30.16pm,2020-03-09 2:30.30pm,0,850 N Greenfield Pkwy Garner NC 27529,-,-,-,-,-,-,-,3,0,16,0.6,-67,0,0,2529,Serial,35.6986069,-78.5683373,,0,0
TX,13 secs,2020-03-09 2:28.16pm,2020-03-09 2:28.29pm,0,850 N Greenfield Pkwy Garner NC 27529,-,-,-,-,-,-,-,3,38,16,0.6,-64,0,0,2528,Serial,35.698631,-78.5683239,Ignition Off,0,0
TX,15 secs,2020-03-09 2:28.06pm,2020-03-09 2:28.21pm,0,850 N Greenfield Pkwy Garner NC 27529,+,+,-,-,-,-,-,3,0,16,0.6,-62,0,0,2527,Serial,35.6986283,-78.5683266,,0,2
TX,15 secs,2020-03-09 2:26.06pm,2020-03-09 2:26.21pm,1,960 N Greenfield Pkwy Garner NC 27529,+,+,-,-,-,-,-,3,0,16,0.6,-64,0,0,2526,Serial,35.698635,-78.568454,,1,2
TX,11 secs,2020-03-09 2:24.10pm,2020-03-09 2:24.21pm,0,850 N Greenfield Pkwy Garner NC 27529,+,+,-,-,-,-,-,3,0,15,0.6,-65,0,0,2525,Serial,35.6985318,-78.5683789,,1,2
TX,15 secs,2020-03-09 2:22.11pm,2020-03-09 2:22.26pm,1,850 N Greenfield Pkwy Garner NC 27529,+,+,-,-,-,-,-,3,2,16,0.6,-68,0,0,2524,Serial,35.6985438,-78.5683802,Stopped Moving,0,0
TX,15 secs,2020-03-09 2:22.06pm,2020-03-09 2:22.21pm,9,850 N Greenfield Pkwy Garner NC 27529,+,+,-,-,-,-,-,3,8,15,0.6,-68,0,0,2523,Serial,35.6984365,-78.5684232,Moving,15,2
TX,15 secs,2020-03-09 2:20.06pm,2020-03-09 2:20.21pm,32,Greenfield Dr Garner NC 27529,+,+,-,-,-,-,-,3,8,14,0.8,-66,0,0,2522,Serial,35.6911852,-78.5573027,Moving,24,2
TX,15 secs,2020-03-09 2:18.06pm,2020-03-09 2:18.21pm,59, Garner NC 27529,+,+,-,-,-,-,-,3,8,14,0.8,-58,0,0,2521,Serial,35.6939532,-78.5785995,Moving,32,2
TX,15 secs,2020-03-09 2:16.06pm,2020-03-09 2:16.21pm,60,Tom Bradshaw Fwy [I-40] Garner NC 27529,+,+,-,-,-,-,-,3,8,15,0.6,-40,0,0,2520,Serial,35.7221325,-78.5844507,Moving,33,2
TX,15 secs,2020-03-09 2:14.06pm,2020-03-09 2:14.21pm,59,Tom Bradshaw Fwy [I-40] Raleigh NC 27610,+,+,-,-,-,-,-,3,8,16,0.6,-61,0,0,2519,Serial,35.7499497,-78.5948885,Moving,35,2
TX,43 secs,2020-03-09 2:13.04pm,2020-03-09 2:12.21pm,66,Tom Bradshaw Fwy [I-40/Us-64] Raleigh NC 27610,+,+,-,-,-,-,-,3,8,15,0.6,-55,0,0,2518,Serial,35.7527151,-78.6277657,Moving,36,2
TX,15 secs,2020-03-09 2:10.06pm,2020-03-09 2:10.21pm,68,Tom Bradshaw Fwy [I-40/Us-64] Raleigh NC 27606,+,+,-,-,-,-,-,3,8,16,0.6,-66,0,0,2517,Serial,35.7572265,-78.6661763,Moving,37,2
TX,15 secs,2020-03-09 2:08.06pm,2020-03-09 2:08.21pm,66,Tom Bradshaw Fwy [I-40/Us-64] Raleigh NC 27606,+,+,-,-,-,-,-,3,8,16,0.6,-62,0,0,2516,Serial,35.7519466,-78.7065006,Moving,37,2
TX,15 secs,2020-03-09 2:06.06pm,2020-03-09 2:06.21pm,69,Tom Bradshaw Fwy [I-40] Raleigh NC 27606,+,+,-,-,-,-,-,3,8,17,0.6,-60,0,0,2515,Serial,35.7692522,-78.7378516,Moving,37,2
TX,15 secs,2020-03-09 2:04.06pm,2020-03-09 2:04.21pm,69,Tom Bradshaw Fwy [I-40] Raleigh NC 27607,+,+,-,-,-,-,-,3,8,15,0.6,-41,0,0,2514,Serial,35.7977936,-78.7423993,Moving,38,2
TX,5 secs,2020-03-09 2:02.16pm,2020-03-09 2:02.21pm,72,Dan K Moore Fwy [I-40] Raleigh NC 27607,+,+,-,-,-,-,-,3,8,15,0.6,-77,0,0,2513,Serial,35.8258643,-78.7533387,Moving,37,2
TX,12 secs,2020-03-09 2:00.09pm,2020-03-09 2:00.21pm,71,Dan K Moore Fwy [I-40] Morrisville NC 27560,+,+,-,-,-,-,-,3,8,16,0.6,-57,0,0,2512,Serial,35.8435427,-78.7878601,Moving,38,2
TX,12 secs,2020-03-09 1:58.09pm,2020-03-09 1:58.21pm,69,Dan K Moore Fwy [I-40] Morrisville NC 27560,+,+,-,-,-,-,-,3,8,17,0.6,-52,0,0,2511,Serial,35.8650835,-78.8203309,Moving,38,2
TX,12 secs,2020-03-09 1:56.09pm,2020-03-09 1:56.21pm,63,Dan K Moore Fwy [I-40] Durham NC 27703,+,+,-,-,-,-,-,3,8,17,0.6,-47,0,0,2510,Serial,35.89024,-78.8479737,Moving,35,2
TX,12 secs,2020-03-09 1:54.09pm,2020-03-09 1:54.21pm,68,John Motley Morehead III Fwy [I-40] Durham NC 27713,+,+,-,-,-,-,-,3,8,17,0.6,-68,0,0,2509,Serial,35.9042451,-78.8834942,Moving,38,2
TX,12 secs,2020-03-09 1:52.09pm,2020-03-09 1:52.21pm,72,John Motley Morehead III Fwy [I-40] Durham NC 27713,+,+,-,-,-,-,-,3,8,17,0.6,-61,0,0,2508,Serial,35.9094781,-78.9244073,Moving,38,2
TX,12 secs,2020-03-09 1:50.09pm,2020-03-09 1:50.21pm,66,John Motley Morehead III Fwy [I-40] Durham NC 27713,+,+,-,-,-,-,-,3,8,17,0.6,-61,0,0,2507,Serial,35.9037851,-78.965838,Moving,37,2
TX,12 secs,2020-03-09 1:48.09pm,2020-03-09 1:48.21pm,66,John Motley Morehead III Fwy [I-40] Chapel Hill NC 27517,+,+,-,-,-,-,-,3,8,14,0.6,-80,0,0,2506,Serial,35.9287672,-78.9872635,Moving,38,2
TX,12 secs,2020-03-09 1:46.09pm,2020-03-09 1:46.21pm,72,Harriet Morehead Berry Fwy [I-40] Chapel Hill NC 27514,+,+,-,-,-,-,-,3,8,17,0.6,-74,0,0,2505,Serial,35.957605,-79.0083001,Moving,40,2
TX,12 secs,2020-03-09 1:44.09pm,2020-03-09 1:44.21pm,69,Harriet Morehead Berry Fwy [I-40] Chapel Hill NC 27514,+,+,-,-,-,-,-,3,8,17,0.6,-72,0,0,2504,Serial,35.9672797,-79.0474349,Moving,38,2
TX,12 secs,2020-03-09 1:42.09pm,2020-03-09 1:42.21pm,72,Harriet Morehead Berry Fwy [I-40] Chapel Hill NC 27516,+,+,-,-,-,-,-,3,8,14,0.6,-67,0,0,2503,Serial,35.9887629,-79.0755766,Moving,38,2
TX,3 secs,2020-03-09 1:40.18pm,2020-03-09 1:40.21pm,71,Harriet Morehead Berry Fwy [I-40] Hillsborough NC 27278,+,+,-,-,-,-,-,3,8,14,0.6,-76,0,0,2502,Serial,36.0207978,-79.0880864,Moving,38,2
TX,12 secs,2020-03-09 1:38.09pm,2020-03-09 1:38.21pm,69,Harriet Morehead Berry Fwy [I-40] Hillsborough NC 27278,+,+,-,-,-,-,-,3,8,10,1.1,-52,0,0,2501,Serial,36.0439024,-79.1139201,Moving,38,2
TX,12 secs,2020-03-09 1:36.09pm,2020-03-09 1:36.21pm,72,I-40 [I-40/I-85/Nc-86-Truck] Efland NC 27243,+,+,-,-,-,-,-,3,8,15,0.8,-78,0,0,2500,Serial,36.0658321,-79.144264,Moving,38,2
TX,12 secs,2020-03-09 1:34.09pm,2020-03-09 1:34.21pm,71,I-40 [I-40/I-85] Mebane NC 27302,+,+,-,-,-,-,-,3,8,17,0.6,-52,0,0,2499,Serial,36.0742503,-79.184945,Moving,27,2
TX,12 secs,2020-03-09 1:32.09pm,2020-03-09 1:32.21pm,53,I-40 [I-40/I-85] Mebane NC 27302,+,+,-,-,-,-,-,3,8,17,0.6,-58,0,0,2498,Serial,36.0780885,-79.2142857,Moving,37,2
TX,12 secs,2020-03-09 1:30.09pm,2020-03-09 1:30.21pm,69,I-40 [I-40/I-85] Mebane NC 27302,+,+,-,-,-,-,-,3,8,15,0.6,-50,0,0,2497,Serial,36.0766347,-79.2553088,Moving,38,2
TX,13 secs,2020-03-09 1:28.08pm,2020-03-09 1:28.21pm,69,I-40 [I-40/I-85] Mebane NC 27302,+,+,-,-,-,-,-,3,8,16,0.6,-46,0,0,2496,Serial,36.068403,-79.2956505,Moving,38,2
TX,13 secs,2020-03-09 1:26.08pm,2020-03-09 1:26.21pm,68,I-40 [I-40/I-85] Haw River NC 27258,+,+,-,-,-,-,-,3,8,17,0.6,-58,0,0,2495,Serial,36.0685653,-79.3366642,Moving,38,2
TX,13 secs,2020-03-09 1:24.08pm,2020-03-09 1:24.21pm,69,I-40 [I-40/I-85] Graham NC 27253,+,+,-,-,-,-,-,3,8,14,0.8,-52,0,0,2494,Serial,36.0665845,-79.3782907,Moving,38,2
TX,13 secs,2020-03-09 1:22.08pm,2020-03-09 1:22.21pm,69,I-40 [I-40/I-85] Graham NC 27253,+,+,-,-,-,-,-,3,8,17,0.6,-54,0,0,2493,Serial,36.0626805,-79.4181564,Moving,38,2
TX,13 secs,2020-03-09 1:20.08pm,2020-03-09 1:20.21pm,69,I-40 [I-40/I-85] Burlington NC 27215,+,+,-,-,-,-,-,3,8,16,0.6,-61,0,0,2492,Serial,36.0645487,-79.4599063,Moving,38,2
TX,2 secs,2020-03-09 1:18.19pm,2020-03-09 1:18.21pm,69,I-40 [I-40/I-85] Burlington NC 27215,+,+,-,-,-,-,-,3,8,16,0.6,-68,0,0,2491,Serial,36.0673489,-79.5003621,Moving,38,2
TX,13 secs,2020-03-09 1:16.07pm,2020-03-09 1:16.20pm,69,I-40 [I-40/I-85] Whitsett NC 27377,+,+,-,-,-,-,-,3,8,15,0.6,-61,0,0,2490,Serial,36.062352,-79.5425211,Moving,38,2
TX,13 secs,2020-03-09 1:14.08pm,2020-03-09 1:14.21pm,72,I-40 [I-40/I-85] Whitsett NC 27377,+,+,-,-,-,-,-,3,8,16,0.6,-46,0,0,2489,Serial,36.0613019,-79.584672,Moving,40,2
TX,14 secs,2020-03-09 1:12.07pm,2020-03-09 1:12.21pm,72,I-40 [I-40/I-85] McLeansville NC 27301,+,+,-,-,-,-,-,3,8,18,0.6,-45,0,0,2488,Serial,36.0583018,-79.6280379,Moving,39,2
TX,12 secs,2020-03-09 1:10.08pm,2020-03-09 1:10.20pm,69,I-40 [I-40/I-85-Br] Greensboro NC 27405,+,+,-,-,-,-,-,3,8,18,0.6,-57,0,0,2487,Serial,36.0590944,-79.6717392,Moving,39,2
TX,14 secs,2020-03-09 1:08.07pm,2020-03-09 1:08.21pm,72,I-40 [I-40/I-85-Br] Greensboro NC 27405,+,+,-,-,-,-,-,3,8,18,0.6,-67,0,0,2486,Serial,36.0561507,-79.7141878,Moving,39,2
TX,14 secs,2020-03-09 1:06.07pm,2020-03-09 1:06.21pm,68,I-40 [I-40/I-85-Br] Greensboro NC 27406,+,+,-,-,-,-,-,3,8,17,0.6,-60,0,0,2485,Serial,36.0467522,-79.7558184,Moving,35,2
TX,14 secs,2020-03-09 1:04.07pm,2020-03-09 1:04.21pm,64,I-40 [I-40/I-85-Br/Us-29/Us-70/Us-220] Greensboro NC 27406,+,+,-,-,-,-,-,3,8,17,0.6,-54,0,0,2484,Serial,36.0359805,-79.7906978,Moving,35,2
TX,14 secs,2020-03-09 1:02.07pm,2020-03-09 1:02.21pm,72,Fordham Blvd [I-40] Greensboro NC 27403,+,+,-,-,-,-,-,3,8,17,0.6,-68,0,0,2483,Serial,36.0388102,-79.8269841,Moving,39,2
TX,14 secs,2020-03-09 1:00.07pm,2020-03-09 1:00.21pm,69,Fordham Blvd [I-40] Greensboro NC 27407,+,+,-,-,-,-,-,3,8,18,0.6,-55,0,0,2482,Serial,36.0485252,-79.8673902,Moving,39,2
TX,14 secs,2020-03-09 12:58.07pm,2020-03-09 12:58.21pm,72,Fordham Blvd [I-40] Greensboro NC 27409,+,+,-,-,-,-,-,3,8,18,0.6,-52,0,0,2481,Serial,36.062065,-79.9066484,Moving,37,2
TX,3 secs,2020-03-09 12:56.24pm,2020-03-09 12:56.21pm,69,Fordham Blvd [I-40/Us-421] Greensboro NC 27409,+,+,-,-,-,-,-,3,8,16,0.6,-43,0,0,2480,Serial,36.0755096,-79.9439472,Moving,39,2
TX,14 secs,2020-03-09 12:54.07pm,2020-03-09 12:54.21pm,72,I-40 [I-40/Us-421] Greensboro NC 27409,+,+,-,-,-,-,-,3,8,16,0.6,-75,0,0,2479,Serial,36.0881816,-79.9840945,Moving,36,2
TX,14 secs,2020-03-09 12:52.07pm,2020-03-09 12:52.21pm,69,I-40-Br [I-40-Br/Us-421] Kernersville NC 27284,+,+,-,-,-,-,-,3,8,16,0.6,-68,0,0,2478,Serial,36.1002637,-80.021577,Moving,9,0
TX,12 secs,2020-03-09 12:51.42pm,2020-03-09 12:51.54pm,69,I-40-Br [I-40-Br/Us-421] Kernersville NC 27284,+,+,-,-,-,-,-,3,8,16,0.6,-69,0,0,2477,Serial,36.1033402,-80.030726,Moving,29,2
TX,14 secs,2020-03-09 12:50.07pm,2020-03-09 12:50.21pm,66,I-40-Br [I-40-Br/Us-421] Kernersville NC 27284,+,+,-,-,-,-,-,3,8,17,0.6,-49,0,0,2476,Serial,36.1119152,-80.0600842,Moving,36,2
TX,14 secs,2020-03-09 12:48.07pm,2020-03-09 12:48.21pm,71,I-40-Br [I-40-Br/Us-421/Nc-150] Kernersville NC 27284,+,+,-,-,-,-,-,3,8,17,0.6,-61,0,0,2475,Serial,36.1111642,-80.0993745,Moving,38,2
TX,14 secs,2020-03-09 12:46.07pm,2020-03-09 12:46.21pm,64,I-40-Br [I-40-Br/Us-421/Nc-150] Kernersville NC 27284,+,+,-,-,-,-,-,3,8,17,0.6,-72,0,0,2474,Serial,36.1134293,-80.1414785,Moving,36,2
TX,14 secs,2020-03-09 12:44.07pm,2020-03-09 12:44.21pm,56,I-40-Br [I-40-Br/Us-421/Nc-150] Winston-Salem NC 27101,+,+,-,-,-,-,-,3,8,18,0.6,-66,0,0,2473,Serial,36.1060559,-80.1784957,Moving,28,2
TX,14 secs,2020-03-09 12:42.07pm,2020-03-09 12:42.21pm,18, Winston-Salem NC 27101,+,+,-,-,-,-,-,3,8,18,0.6,-68,0,0,2472,Serial,36.0968117,-80.2061573,Moving,2,0
TX,12 secs,2020-03-09 12:41.47pm,2020-03-09 12:41.59pm,35,2503 Lowery St Winston-Salem NC 27101,+,+,-,-,-,-,-,3,3,16,0.6,-70,0,0,2471,Serial,36.0964093,-80.2041201,Roll,2,1
TX,13 secs,2020-03-09 12:41.07pm,2020-03-09 12:41.20pm,10,Boulder Park Rd Winston-Salem NC 27101,+,+,-,-,-,-,-,3,5,17,0.6,-47,0,0,2470,Serial,36.0970946,-80.2019502,Started Moving,2,1
TX,13 secs,2020-03-09 12:40.07pm,2020-03-09 12:40.20pm,0,2709 Boulder Park Ct Winston-Salem NC 27101,+,+,-,-,-,-,-,3,37,18,0.6,-56,0,0,2469,Serial,36.0979999,-80.2016404,Ignition On,0,0
TX,14 secs,2020-03-09 12:33.07pm,2020-03-09 12:33.21pm,0,2709 Boulder Park Ct Winston-Salem NC 27101,-,-,-,-,-,-,-,3,0,17,0.6,-60,0,0,2468,Serial,36.097969,-80.2016284,,0,0
TX,14 secs,2020-03-09 12:31.07pm,2020-03-09 12:31.21pm,0,2709 Boulder Park Ct Winston-Salem NC 27101,-,-,-,-,-,-,-,3,0,17,0.6,-65,0,0,2467,Serial,36.0979677,-80.2016311,,0,0
TX,14 secs,2020-03-09 12:29.07pm,2020-03-09 12:29.21pm,0,2709 Boulder Park Ct Winston-Salem NC 27101,-,-,-,-,-,-,-,3,38,18,0.6,-66,0,0,2466,Serial,36.0979677,-80.2016297,Ignition Off,0,1
TX,15 secs,2020-03-09 12:27.27pm,2020-03-09 12:27.42pm,0,2709 Boulder Park Ct Winston-Salem NC 27101,+,+,-,-,-,-,-,3,0,18,0.6,-69,0,0,2465,Serial,36.0980307,-80.2016766,,1,2
TX,16 secs,2020-03-09 12:25.26pm,2020-03-09 12:25.42pm,0,125 Boulder Park Rd Winston-Salem NC 27101,+,+,-,-,-,-,-,3,0,15,0.6,-69,0,0,2464,Serial,36.0982279,-80.2008921,,2,2
TX,8 secs,2020-03-09 12:23.33pm,2020-03-09 12:23.41pm,1,125 Boulder Park Rd Winston-Salem NC 27101,+,+,-,-,-,-,-,3,37,18,0.6,-53,0,0,2463,Serial,36.0975613,-80.2013481,Ignition On,0,0
TX,39 secs,2020-03-09 12:23.24pm,2020-03-09 12:22.45pm,0,125 Boulder Park Rd Winston-Salem NC 27101,-,-,-,-,-,-,-,3,38,15,0.6,-47,0,0,2462,Serial,36.0975466,-80.2013588,Ignition Off,0,1
TX,13 secs,2020-03-09 12:21.37pm,2020-03-09 12:21.50pm,0,125 Boulder Park Rd Winston-Salem NC 27101,+,+,-,-,-,-,-,3,0,16,0.6,-60,0,0,2461,Serial,36.0975426,-80.2013628,,0,0
TX,15 secs,2020-03-09 12:21.26pm,2020-03-09 12:21.41pm,1,125 Boulder Park Rd Winston-Salem NC 27101,+,+,-,-,-,-,-,3,2,16,0.6,-63,0,0,2460,Serial,36.0975224,-80.2013977,Stopped Moving,3,2
TX,13 secs,2020-03-09 12:20.11pm,2020-03-09 12:20.24pm,10,125 Boulder Park Rd Winston-Salem NC 27101,+,+,-,-,-,-,-,3,5,14,0.6,-67,0,0,2459,Serial,36.0976284,-80.2010544,Started Moving,1,0
TX,13 secs,2020-03-09 12:19.36pm,2020-03-09 12:19.49pm,0,125 Boulder Park Rd Winston-Salem NC 27101,+,+,-,-,-,-,-,1,37,??,0,-67,0,0,2458,Serial,36.0975587,-80.2014299,Ignition On,0,0
TX,14 secs,2020-03-09 12:18.51pm,2020-03-09 12:19.05pm,0,125 Boulder Park Rd Winston-Salem NC 27101,-,-,-,-,-,-,-,1,0,??,0,-65,0,0,2457,Serial,36.0975587,-80.2014299,,0,0
TX,9 secs,2020-03-09 12:16.31pm,2020-03-09 12:16.40pm,0,125 Boulder Park Rd Winston-Salem NC 27101,-,-,-,-,-,-,-,1,43,??,0,-66,0,0,2456,Serial,36.0975587,-80.2014299,System Reboot,0,0
TX,12 secs,2020-03-09 10:08.22am,2020-03-09 10:08.34am,0,125 Boulder Park Rd Winston-Salem NC 27101,-,-,-,-,-,-,-,3,0,8,1.2,-68,0,0,2455,Serial,36.0975587,-80.2014299,,0,0
TX,12 secs,2020-03-09 10:06.22am,2020-03-09 10:06.34am,0,125 Boulder Park Rd Winston-Salem NC 27101,-,-,-,-,-,-,-,3,0,7,1.2,-68,0,0,2454,Serial,36.0975587,-80.2014312,,0,0
TX,12 secs,2020-03-09 10:04.22am,2020-03-09 10:04.34am,0,125 Boulder Park Rd Winston-Salem NC 27101,-,-,-,-,-,-,-,3,38,10,0.8,-67,0,0,2453,Serial,36.09756,-80.2014312,Ignition Off,0,1
TX,11 secs,2020-03-09 10:03.22am,2020-03-09 10:03.33am,0,125 Boulder Park Rd Winston-Salem NC 27101,+,+,-,-,-,-,-,3,0,12,0.8,-71,0,0,2452,Serial,36.097564,-80.2014339,,2,2
TX,12 secs,2020-03-09 10:01.22am,2020-03-09 10:01.34am,0,2709 Boulder Park Ct Winston-Salem NC 27101,+,+,-,-,-,-,-,3,0,17,0.6,-58,0,0,2451,Serial,36.0977853,-80.2015332,,1,0
TX,11 secs,2020-03-09 10:01.22am,2020-03-09 10:01.33am,0,2709 Boulder Park Ct Winston-Salem NC 27101,+,+,-,-,-,-,-,3,37,17,0.6,-58,0,0,2450,Serial,36.097784,-80.2015358,Ignition On,0,0
TX,10 secs,2020-03-09 9:54.56am,2020-03-09 9:55.06am,0,2709 Boulder Park Ct Winston-Salem NC 27101,-,-,-,-,-,-,-,3,0,15,0.8,-60,0,0,2449,Serial,36.0977893,-80.2015613,,0,0
TX,10 secs,2020-03-09 9:52.56am,2020-03-09 9:53.06am,0,2709 Boulder Park Ct Winston-Salem NC 27101,-,-,-,-,-,-,-,3,0,15,0.6,-61,0,0,2448,Serial,36.0977853,-80.2015761,,0,0
TX,14 secs,2020-03-09 9:50.51am,2020-03-09 9:51.05am,0,2709 Boulder Park Ct Winston-Salem NC 27101,-,-,-,-,-,-,-,3,38,16,0.6,-56,0,0,2447,Serial,36.097788,-80.2015747,Ignition Off,0,1
TX,11 secs,2020-03-09 9:49.51am,2020-03-09 9:50.02am,3,2709 Boulder Park Ct Winston-Salem NC 27101,+,+,-,-,-,-,-,3,0,16,0.6,-54,0,0,2446,Serial,36.0979596,-80.2016203,,1,2
TX,11 secs,2020-03-09 9:47.51am,2020-03-09 9:48.02am,0,125 Boulder Park Rd Winston-Salem NC 27101,+,+,-,-,-,-,-,3,0,14,0.8,-65,0,0,2445,Serial,36.0981943,-80.2009055,,2,2
TX,11 secs,2020-03-09 9:45.51am,2020-03-09 9:46.02am,0,125 Boulder Park Rd Winston-Salem NC 27101,+,+,-,-,-,-,-,3,0,16,0.6,-61,0,0,2444,Serial,36.0975023,-80.2010571,,0,2
TX,10 secs,2020-03-09 9:43.51am,2020-03-09 9:44.01am,0,125 Boulder Park Rd Winston-Salem NC 27101,+,+,-,-,-,-,-,3,0,15,0.6,-62,0,0,2443,Serial,36.0974152,-80.2013414,,0,2
TX,10 secs,2020-03-09 9:41.51am,2020-03-09 9:42.01am,0,125 Boulder Park Rd Winston-Salem NC 27101,+,+,-,-,-,-,-,3,0,16,0.6,-59,0,0,2442,Serial,36.0974312,-80.2013628,,0,2
TX,14 secs,2020-03-09 9:40.01am,2020-03-09 9:40.15am,0,125 Boulder Park Rd Winston-Salem NC 27101,+,+,-,-,-,-,-,3,2,16,0.6,-59,0,0,2441,Serial,36.0974782,-80.2013199,Stopped Moving,1,0
TX,11 secs,2020-03-09 9:39.51am,2020-03-09 9:40.02am,6,2710 Boulder Park Ct Winston-Salem NC 27101,+,+,-,-,-,-,-,3,8,18,0.6,-51,0,0,2440,Serial,36.097332,-80.2017732,Moving,13,2
TX,36 secs,2020-03-09 9:38.37am,2020-03-09 9:38.01am,55,I-40-Br [I-40-Br/Us-421/Us-158/Nc-150] Winston-Salem NC 27101,+,+,-,-,-,-,-,3,8,17,0.6,-59,0,0,2439,Serial,36.0960164,-80.2143635,Moving,21,2
TX,11 secs,2020-03-09 9:35.51am,2020-03-09 9:36.02am,43,John M Gold Fwy [Us-52/Us-311/Nc-8] Winston-Salem NC 27101,+,+,-,-,-,-,-,3,8,18,0.6,-56,0,0,2438,Serial,36.095028,-80.2336928,Moving,32,2
TX,10 secs,2020-03-09 9:33.51am,2020-03-09 9:34.01am,58,John M Gold Fwy [Us-52/Nc-8] Winston-Salem NC 27105,+,+,-,-,-,-,-,3,8,18,0.6,-47,0,0,2437,Serial,36.1219828,-80.2323383,Moving,34,2
TX,10 secs,2020-03-09 9:31.51am,2020-03-09 9:32.01am,64,John M Gold Fwy [Us-52/Nc-8] Winston-Salem NC 27105,+,+,-,-,-,-,-,3,8,15,0.6,-77,0,0,2436,Serial,36.1487768,-80.2456515,Moving,35,2
TX,10 secs,2020-03-09 9:29.51am,2020-03-09 9:30.01am,60,John M Gold Fwy [Us-52] Winston-Salem NC 27105,+,+,-,-,-,-,-,3,8,16,0.6,-57,0,0,2435,Serial,36.174066,-80.2682786,Moving,35,2
TX,10 secs,2020-03-09 9:27.51am,2020-03-09 9:28.01am,62,John M Gold Fwy [Us-52] Winston-Salem NC 27105,+,+,-,-,-,-,-,3,8,17,0.6,-68,0,0,2434,Serial,36.1979886,-80.2917211,Moving,34,2
TX,11 secs,2020-03-09 9:25.51am,2020-03-09 9:26.02am,67,John M Gold Fwy [Us-52] Rural Hall NC 27045,+,+,-,-,-,-,-,3,8,16,0.6,-78,0,0,2433,Serial,36.2229452,-80.3148847,Moving,38,2
TX,11 secs,2020-03-09 9:23.51am,2020-03-09 9:24.02am,68,John M Gold Fwy [Us-52] Tobaccoville NC 27050,+,+,-,-,-,-,-,3,8,17,0.6,-71,0,0,2432,Serial,36.2431798,-80.3479777,Moving,38,2
TX,10 secs,2020-03-09 9:21.51am,2020-03-09 9:22.01am,68,Us-52 King NC 27021,+,+,-,-,-,-,-,3,8,16,0.6,-73,0,0,2431,Serial,36.2697498,-80.3744337,Moving,36,2
TX,11 secs,2020-03-09 9:19.51am,2020-03-09 9:20.02am,69,Us-52 King NC 27021,+,+,-,-,-,-,-,3,8,16,0.6,-76,0,0,2430,Serial,36.2918673,-80.4042317,Moving,37,2
TX,11 secs,2020-03-09 9:17.50am,2020-03-09 9:18.01am,71,Us-52 Pinnacle NC 27043,+,+,-,-,-,-,-,3,8,15,0.8,-58,0,0,2429,Serial,36.3140371,-80.43361,Moving,37,2
TX,36 secs,2020-03-09 9:16.38am,2020-03-09 9:16.02am,69,Pilot Mountain Pkwy [Us-52] Pinnacle NC 27043,+,+,-,-,-,-,-,3,8,14,0.8,-79,0,0,2428,Serial,36.339856,-80.4581186,Moving,36,2
TX,12 secs,2020-03-09 9:13.50am,2020-03-09 9:14.02am,68,Pilot Mountain Pkwy [Us-52] Pilot Mountain NC 27041,+,+,-,-,-,-,-,3,8,14,0.8,-67,0,0,2427,Serial,36.3656267,-80.4819192,Moving,35,2
TX,11 secs,2020-03-09 9:11.50am,2020-03-09 9:12.01am,64,Pilot Mountain Pkwy [Us-52] Pilot Mountain NC 27041,+,+,-,-,-,-,-,3,8,15,0.6,-70,0,0,2426,Serial,36.3964707,-80.4918394,Moving,37,2
TX,11 secs,2020-03-09 9:09.50am,2020-03-09 9:10.01am,60,Pilot Mountain Pkwy [Us-52] Pilot Mountain NC 27041,+,+,-,-,-,-,-,3,8,16,0.6,-54,0,0,2425,Serial,36.4218753,-80.5158626,Moving,37,2
TX,11 secs,2020-03-09 9:07.50am,2020-03-09 9:08.01am,69,I-74 Mt Airy NC 27030,+,+,-,-,-,-,-,3,8,16,0.6,-59,0,0,2424,Serial,36.4455056,-80.5445381,Moving,38,2
TX,12 secs,2020-03-09 9:05.49am,2020-03-09 9:06.01am,71,C Richard Vaughn Hwy [I-74] Mt Airy NC 27030,+,+,-,-,-,-,-,3,8,16,0.6,-38,0,0,2423,Serial,36.440176,-80.5854029,Moving,38,2
